"animal_id","bin_timestamp","record_type","X","Y","utmZone"
28647002,"2015-04-19 23:40:42","detection",319732.09999979,4662440.13727985,17
28647002,"2015-04-19 23:40:42","detection",320358.297967143,4661778.63464292,17
28647002,"2015-04-20 02:40:42","interpolated",320423.504577973,4661755.34082518,17
28647002,"2015-04-20 05:40:42","interpolated",320540.799291979,4661713.44143658,17
28647002,"2015-04-20 08:40:42","interpolated",320658.095304663,4661671.54403953,17
28647002,"2015-04-20 11:40:42","interpolated",320775.392616,4661629.64863404,17
28647002,"2015-04-20 14:40:42","interpolated",320892.691225994,4661587.75522009,17
28647002,"2015-04-20 17:40:42","interpolated",321009.991134629,4661545.86379766,17
28647002,"2015-04-20 20:40:42","interpolated",321127.292341887,4661503.97436675,17
28647002,"2015-04-20 23:40:42","interpolated",321239.820383542,4661452.91308921,17
28647002,"2015-04-21 02:40:42","interpolated",321341.44838017,4661380.90630963,17
28647002,"2015-04-21 05:40:42","interpolated",321443.078421706,4661308.90106222,17
28647002,"2015-04-21 08:40:42","interpolated",321544.710508127,4661236.89734698,17
28647002,"2015-04-21 11:40:42","interpolated",321646.344639389,4661164.89516388,17
28647002,"2015-04-21 14:40:42","interpolated",321747.980815445,4661092.89451294,17
28647002,"2015-04-21 17:40:42","interpolated",321849.619036276,4661020.89539413,17
28647002,"2015-04-21 20:40:42","interpolated",321951.259301824,4660948.89780744,17
28647002,"2015-04-21 23:40:42","interpolated",322052.899949185,4660876.90293071,17
28647002,"2015-04-22 02:40:42","interpolated",322154.538830407,4660804.91228511,17
28647002,"2015-04-22 05:40:42","interpolated",322256.179756016,4660732.92317145,17
28647002,"2015-04-22 08:40:42","interpolated",322357.822725981,4660660.93558971,17
28647002,"2015-04-22 11:40:42","interpolated",322459.467740267,4660588.94953989,17
28647002,"2015-04-22 14:40:42","interpolated",322561.114798842,4660516.96502197,17
28647002,"2015-04-22 17:40:42","interpolated",322662.763901653,4660444.98203593,17
28647002,"2015-04-22 20:40:42","interpolated",322764.415048672,4660373.00058179,17
28647002,"2015-04-22 23:40:42","interpolated",322866.066583536,4660301.02183234,17
28647002,"2015-04-23 02:40:42","interpolated",322967.716345288,4660229.04731745,17
28647002,"2015-04-23 05:40:42","interpolated",323069.368150907,4660157.07433425,17
28647002,"2015-04-23 08:40:42","interpolated",323171.022000371,4660085.10288275,17
28647002,"2015-04-23 11:40:42","interpolated",323272.677893626,4660013.13296291,17
28647002,"2015-04-23 14:40:42","interpolated",323374.335830641,4659941.16457474,17
28647002,"2015-04-23 17:40:42","interpolated",323475.995811388,4659869.19771822,17
28647002,"2015-04-23 20:40:42","interpolated",323577.657835815,4659797.23239336,17
28647002,"2015-04-23 23:40:42","interpolated",323679.320256484,4659725.26976625,17
28647002,"2015-04-24 02:40:42","interpolated",323780.980894707,4659653.31137879,17
28647002,"2015-04-24 05:40:42","interpolated",323882.643576285,4659581.35452279,17
28647002,"2015-04-24 08:40:42","interpolated",323984.308301179,4659509.39919824,17
28647002,"2015-04-24 11:40:42","interpolated",324085.97506936,4659437.44540512,17
28647002,"2015-04-24 14:40:42","interpolated",324187.643880773,4659365.49314343,17
28647002,"2015-04-24 17:40:42","interpolated",324289.31473539,4659293.54241315,17
28647002,"2015-04-24 20:40:42","interpolated",324390.987633173,4659221.59321428,17
28647002,"2015-04-24 23:40:42","interpolated",324483.767299218,4659140.75457845,17
28647002,"2015-04-25 02:40:42","interpolated",324555.687904449,4659039.06593658,17
28647002,"2015-04-25 05:40:42","interpolated",324627.610651308,4658937.37810371,17
28647002,"2015-04-25 08:40:42","interpolated",324699.53553973,4658835.69107983,17
28647002,"2015-04-25 11:40:42","interpolated",324771.462569658,4658734.00486495,17
28647002,"2015-04-25 14:40:42","interpolated",324843.391741035,4658632.31945906,17
28647002,"2015-04-25 17:40:42","interpolated",324915.321596141,4658530.63692272,17
28647002,"2015-04-25 20:40:42","interpolated",324987.253075772,4658428.95592576,17
28647002,"2015-04-25 23:40:42","interpolated",325059.186696557,4658327.27573774,17
28647002,"2015-04-26 02:40:42","interpolated",325131.122458453,4658225.59635865,17
28647002,"2015-04-26 05:40:42","interpolated",325203.060361388,4658123.91778851,17
28647002,"2015-04-26 08:40:42","interpolated",325275.000054877,4658022.24052258,17
28647002,"2015-04-26 11:40:42","interpolated",325346.940265204,4657920.56636085,17
28647002,"2015-04-26 14:40:42","interpolated",325418.882616287,4657818.893008,17
28647002,"2015-04-26 17:40:42","interpolated",325490.827108071,4657717.22046403,17
28647002,"2015-04-26 20:40:42","interpolated",325562.773740501,4657615.54872893,17
28647002,"2015-04-26 23:40:42","interpolated",325634.72251352,4657513.87780269,17
28647002,"2015-04-27 02:40:42","interpolated",325725.008925786,4657430.55389258,17
28647002,"2015-04-27 05:40:42","interpolated",325826.701617822,4657358.64225447,17
28647002,"2015-04-27 08:40:42","interpolated",325928.396351246,4657286.73214695,17
28647002,"2015-04-27 11:40:42","interpolated",326030.093126037,4657214.82357001,17
28647002,"2015-04-27 14:40:42","interpolated",326131.791942151,4657142.91652365,17
28647002,"2015-04-27 17:40:42","interpolated",326233.492799549,4657071.01100786,17
28647002,"2015-04-27 20:40:42","interpolated",326335.195698194,4656999.10702262,17
28647002,"2015-04-27 23:40:42","interpolated",326436.900638041,4656927.20456793,17
28647002,"2015-04-28 02:40:42","interpolated",326538.604265971,4656855.30601416,17
28647002,"2015-04-28 05:40:42","interpolated",326640.307815795,4656783.41048882,17
28647002,"2015-04-28 08:40:42","interpolated",326742.013406496,4656711.51649382,17
28647002,"2015-04-28 11:40:42","interpolated",326843.721038029,4656639.62402918,17
28647002,"2015-04-28 14:40:42","interpolated",326945.430710375,4656567.73309486,17
28647002,"2015-04-28 17:40:42","interpolated",327047.142423486,4656495.84369087,17
28647002,"2015-04-28 20:40:42","interpolated",327148.856177327,4656423.95581721,17
28647002,"2015-04-28 23:40:42","interpolated",327250.571971857,4656352.06947384,17
28647002,"2015-04-29 02:40:42","interpolated",327352.286477027,4656280.18701406,17
28647002,"2015-04-29 05:40:42","interpolated",327454.000880597,4656208.3075982,17
28647002,"2015-04-29 08:40:42","interpolated",327555.717324536,4656136.42971247,17
28647002,"2015-04-29 11:40:42","interpolated",327657.435808788,4656064.55335682,17
28647002,"2015-04-29 14:40:42","interpolated",327759.156333325,4655992.67853128,17
28647002,"2015-04-29 17:40:42","interpolated",327860.878898111,4655920.80523582,17
28647002,"2015-04-29 20:40:42","interpolated",327962.603503106,4655848.93347043,17
28647002,"2015-04-29 23:40:42","interpolated",328064.330148284,4655777.06323512,17
28647002,"2015-04-30 02:40:42","interpolated",328166.055529023,4655705.1968644,17
28647002,"2015-04-30 05:40:42","interpolated",328267.780782312,4655633.33355476,17
28647002,"2015-04-30 08:40:42","interpolated",328369.508075441,4655561.47177499,17
28647002,"2015-04-30 11:40:42","interpolated",328471.237408375,4655489.61152508,17
28647002,"2015-04-30 14:40:42","interpolated",328572.968781077,4655417.75280503,17
28647002,"2015-04-30 17:40:42","interpolated",328674.702193516,4655345.89561482,17
28647002,"2015-04-30 20:40:42","interpolated",328776.437645641,4655274.03995445,17
28647002,"2015-04-30 23:40:42","interpolated",328878.175137421,4655202.1858239,17
28647002,"2015-05-01 02:40:42","interpolated",328979.911392057,4655130.3355373,17
28647002,"2015-05-01 05:40:42","interpolated",329081.647491028,4655058.48833059,17
28647002,"2015-05-01 08:40:42","interpolated",329183.385629325,4654986.64265352,17
28647002,"2015-05-01 11:40:42","interpolated",329285.125806916,4654914.79850606,17
28647002,"2015-05-01 14:40:42","interpolated",329386.868023749,4654842.95588823,17
28647002,"2015-05-01 17:40:42","interpolated",329488.612279794,4654771.11479998,17
28647002,"2015-05-01 20:40:42","interpolated",329590.358575023,4654699.27524134,17
28647002,"2015-05-01 23:40:42","interpolated",329692.106909381,4654627.43721229,17
28647002,"2015-05-02 02:40:42","interpolated",329793.854036239,4654555.60300488,17
28647002,"2015-05-02 05:40:42","interpolated",329895.600976865,4654483.77189783,17
28647002,"2015-05-02 08:40:42","interpolated",329997.349956305,4654411.94232017,17
28647002,"2015-05-02 11:40:42","interpolated",330099.100974515,4654340.11427189,17
28647002,"2015-05-02 14:40:42","interpolated",330200.854031458,4654268.28775299,17
28647002,"2015-05-02 17:40:42","interpolated",330302.609127097,4654196.46276344,17
28647002,"2015-05-02 20:40:42","interpolated",330404.366261394,4654124.63930325,17
28647002,"2015-05-02 23:40:42","interpolated",330506.125434312,4654052.81737241,17
28647002,"2015-05-03 02:40:42","interpolated",330607.883431721,4653980.99923928,17
28647002,"2015-05-03 05:40:42","interpolated",330709.641209989,4653909.1842286,17
28647002,"2015-05-03 08:40:42","interpolated",330811.401026548,4653837.37074708,17
28647002,"2015-05-03 11:40:42","interpolated",330913.16288136,4653765.55879469,17
28647002,"2015-05-03 14:40:42","interpolated",331014.92677438,4653693.74837144,17
28647002,"2015-05-03 17:40:42","interpolated",331116.692705587,4653621.9394773,17
28647002,"2015-05-03 20:40:42","interpolated",331218.460674935,4653550.13211229,17
28647002,"2015-05-03 23:40:42","interpolated",331320.230682389,4653478.32627637,17
28647002,"2015-05-04 02:40:42","interpolated",331421.99954868,4653406.52421259,17
28647002,"2015-05-04 05:40:42","interpolated",331523.76816056,4653334.72529501,17
28647002,"2015-05-04 08:40:42","interpolated",331625.538810214,4653262.92790634,17
28647002,"2015-05-04 11:40:42","interpolated",331727.311497614,4653191.13204656,17
28647002,"2015-05-04 14:40:42","interpolated",331829.086222705,4653119.33771569,17
28647002,"2015-05-04 17:40:42","interpolated",331930.86298546,4653047.54491369,17
28647002,"2015-05-04 20:40:42","interpolated",332032.641785839,4652975.75364056,17
28647002,"2015-05-04 23:40:42","interpolated",332134.422623815,4652903.9638963,17
28647002,"2015-05-05 02:40:42","interpolated",332236.202357321,4652832.17789693,17
28647002,"2015-05-05 05:40:42","interpolated",332337.9817988,4652760.39506916,17
28647002,"2015-05-05 08:40:42","interpolated",332439.763277541,4652688.61377007,17
28647002,"2015-05-05 11:40:42","interpolated",332541.546793501,4652616.83399962,17
28647002,"2015-05-05 14:40:42","interpolated",332643.332346644,4652545.05575784,17
28647002,"2015-05-05 17:40:42","interpolated",332745.119936935,4652473.27904469,17
28647002,"2015-05-05 20:40:42","interpolated",332846.909564328,4652401.50386018,17
28647002,"2015-05-05 23:40:42","interpolated",332948.701228801,4652329.73020428,17
28647002,"2015-05-06 02:40:42","interpolated",333033.65191648,4652241.06568263,17
28647002,"2015-05-06 05:40:42","interpolated",333105.744462844,4652139.50416569,17
28647002,"2015-05-06 08:40:42","interpolated",333177.839144649,4652037.94345678,17
28647002,"2015-05-06 11:40:42","interpolated",333249.935961847,4651936.38355587,17
28647002,"2015-05-06 14:40:42","interpolated",333322.034914363,4651834.82446299,17
28647002,"2015-05-06 17:40:42","interpolated",333394.135993127,4651733.26619083,17
28647002,"2015-05-06 20:40:42","interpolated",333466.237238803,4651631.71149899,17
28647002,"2015-05-06 23:40:42","interpolated",333538.340619519,4651530.15761511,17
28647002,"2015-05-07 02:40:42","interpolated",333610.44613521,4651428.6045392,17
28647002,"2015-05-07 05:40:42","interpolated",333682.553785837,4651327.05227124,17
28647002,"2015-05-07 08:40:42","interpolated",333754.663571325,4651225.50081123,17
28647002,"2015-05-07 11:40:42","interpolated",333826.774617756,4651123.95138977,17
28647002,"2015-05-07 14:40:42","interpolated",333898.886695312,4651022.40433024,17
28647002,"2015-05-07 17:40:42","interpolated",333971.000907452,4650920.85807861,17
28647002,"2015-05-07 20:40:42","interpolated",334043.117254118,4650819.31263488,17
28647002,"2015-05-07 23:40:42","interpolated",334115.235735254,4650717.76799903,17
28647002,"2015-05-08 02:40:42","interpolated",334187.356350803,4650616.22417106,17
28647002,"2015-05-08 05:40:42","interpolated",334259.477362131,4650514.68359871,17
28647002,"2015-05-08 08:40:42","interpolated",334331.600268649,4650413.14417068,17
28647002,"2015-05-08 11:40:42","interpolated",334403.725309301,4650311.60555046,17
28647002,"2015-05-08 14:40:42","interpolated",334475.852484014,4650210.06773809,17
28647002,"2015-05-08 17:40:42","interpolated",334547.981792748,4650108.53073353,17
28647002,"2015-05-08 20:40:42","interpolated",334620.112610075,4650006.99541706,17
28647002,"2015-05-08 23:40:42","interpolated",334692.24420892,4649905.46281192,17
28647002,"2015-05-09 02:40:42","interpolated",334764.377941488,4649803.93101455,17
28647002,"2015-05-09 05:40:42","interpolated",334836.513807724,4649702.40002494,17
28647002,"2015-05-09 08:40:42","interpolated",334908.651807575,4649600.86984308,17
28647002,"2015-05-09 11:40:42","interpolated",334980.791940988,4649499.34046899,17
28647002,"2015-05-09 14:40:42","interpolated",335052.93271836,4649397.81399889,17
28647002,"2015-05-09 17:40:42","interpolated",335125.075140793,4649296.28902365,17
28647002,"2015-05-09 20:40:42","interpolated",335197.219696495,4649194.76485612,17
28647002,"2015-05-09 23:40:42","interpolated",335269.366385409,4649093.24149628,17
28647002,"2015-05-10 02:40:42","interpolated",335341.515207469,4648991.71894415,17
28647002,"2015-05-10 05:40:42","interpolated",335413.665787081,4648890.19772812,17
28647002,"2015-05-10 08:40:42","interpolated",335485.816897317,4648788.67957433,17
28647002,"2015-05-10 11:40:42","interpolated",335557.970140416,4648687.16222818,17
28647002,"2015-05-10 14:40:42","interpolated",335630.125516332,4648585.64568966,17
28647002,"2015-05-10 17:40:42","interpolated",335702.283024997,4648484.12995878,17
28647002,"2015-05-10 20:40:42","interpolated",335774.442666368,4648382.61503552,17
28647002,"2015-05-10 23:40:42","interpolated",335846.603201163,4648281.10266312,17
28647002,"2015-05-11 02:40:42","interpolated",335918.765129606,4648179.59213766,17
28647002,"2015-05-11 05:40:42","interpolated",335990.929190468,4648078.08241976,17
28647002,"2015-05-11 08:40:42","interpolated",336063.095383678,4647976.57350943,17
28647002,"2015-05-11 11:40:42","interpolated",336135.263709193,4647875.06540666,17
28647002,"2015-05-11 14:40:42","interpolated",336207.434042453,4647773.55828655,17
28647002,"2015-05-11 17:40:42","interpolated",336279.604654181,4647672.05458108,17
28647002,"2015-05-11 20:40:42","interpolated",336351.77739793,4647570.5516831,17
28647002,"2015-05-11 23:40:42","interpolated",336423.952273624,4647469.04959264,17
28647002,"2015-05-12 02:40:42","interpolated",336496.129281218,4647367.54830967,17
28647002,"2015-05-12 05:40:42","interpolated",336568.308420662,4647266.04783419,17
28647002,"2015-05-12 08:40:42","interpolated",336640.488704249,4647164.54955498,17
28647002,"2015-05-12 11:40:42","interpolated",336712.670128825,4647063.05347623,17
28647002,"2015-05-12 14:40:42","interpolated",336784.853684948,4646961.55820493,17
28647002,"2015-05-12 17:40:42","interpolated",336857.039372578,4646860.06374105,17
28647002,"2015-05-12 20:40:42","interpolated",336929.227191641,4646758.57008462,17
28647002,"2015-05-12 23:40:42","interpolated",337001.417142098,4646657.07723561,17
28647002,"2015-05-13 02:40:42","interpolated",337073.607373275,4646555.58779567,17
28647002,"2015-05-13 05:40:42","interpolated",337145.799607776,4646454.09934283,17
28647002,"2015-05-13 08:40:42","interpolated",337217.993973376,4646352.61169736,17
28647002,"2015-05-13 11:40:42","interpolated",337290.190470017,4646251.12485925,17
28647002,"2015-05-13 14:40:42","interpolated",337362.389097637,4646149.63882853,17
28647002,"2015-05-13 17:40:42","interpolated",337434.589121411,4646048.15463794,17
28647002,"2015-05-13 20:40:42","interpolated",337506.790032223,4645946.67300287,17
28647002,"2015-05-13 23:40:42","interpolated",337578.993073736,4645845.1921751,17
28647002,"2015-05-14 02:40:42","interpolated",337651.198245891,4645743.71215464,17
28647002,"2015-05-14 05:40:42","interpolated",337723.405548632,4645642.23294148,17
28647002,"2015-05-14 08:40:42","interpolated",337795.614981903,4645540.75453562,17
28647002,"2015-05-14 11:40:42","interpolated",337867.824948416,4645439.27918157,17
28647002,"2015-05-14 14:40:42","interpolated",337940.036663793,4645337.8051708,17
28647002,"2015-05-14 17:40:42","interpolated",338012.250509404,4645236.33196728,17
28647002,"2015-05-14 20:40:42","interpolated",338084.46648521,4645134.859571,17
28647002,"2015-05-14 23:40:42","interpolated",338156.684591139,4645033.38798195,17
28647002,"2015-05-15 02:40:42","interpolated",338228.90434648,4644931.91787546,17
28647002,"2015-05-15 05:40:42","interpolated",338301.124733658,4644830.450681,17
28647002,"2015-05-15 08:40:42","interpolated",338373.347250678,4644728.98429371,17
28647002,"2015-05-15 11:40:42","interpolated",338445.571897485,4644627.51871361,17
28647002,"2015-05-15 14:40:42","interpolated",338517.798674023,4644526.05394067,17
28647002,"2015-05-15 17:40:42","interpolated",338590.027580233,4644424.5899749,17
28647002,"2015-05-15 20:40:42","interpolated",338662.257273469,4644323.1287022,17
28647002,"2015-05-15 23:40:42","interpolated",338734.488459844,4644221.66913045,17
28647002,"2015-05-16 02:40:42","interpolated",338806.721775597,4644120.21036581,17
28647002,"2015-05-16 05:40:42","interpolated",338878.957220689,4644018.75240829,17
28647002,"2015-05-16 08:40:42","interpolated",338951.194795054,4643917.29525786,17
28647002,"2015-05-16 11:40:42","interpolated",339023.434273362,4643815.83923091,17
28647002,"2015-05-16 14:40:42","interpolated",339095.674127026,4643714.386474,17
28647002,"2015-05-16 17:40:42","interpolated",339167.916109686,4643612.93452414,17
28647002,"2015-05-16 20:40:42","interpolated",339240.16022127,4643511.48338132,17
28647002,"2015-05-16 23:40:42","interpolated",339312.406461735,4643410.03304554,17
28647002,"2015-05-17 02:40:42","interpolated",339384.654831012,4643308.58351678,17
28647002,"2015-05-17 05:40:42","interpolated",339456.90424237,4643207.13632089,17
28647002,"2015-05-17 08:40:42","interpolated",339529.154889875,4643105.69118509,17
28647002,"2015-05-17 11:40:42","interpolated",339601.407665904,4643004.24685629,17
28647002,"2015-05-17 14:40:42","interpolated",339673.662570416,4642902.80333444,17
28647002,"2015-05-17 17:40:42","interpolated",339745.91960334,4642801.36061958,17
28647002,"2015-05-17 20:40:42","interpolated",339818.178764633,4642699.91871167,17
28647002,"2015-05-17 23:40:42","interpolated",339890.438106303,4642598.4803452,17
28647002,"2015-05-18 02:40:42","interpolated",339962.699544732,4642497.04282968,17
28647002,"2015-05-18 05:40:42","interpolated",340034.963111229,4642395.60612109,17
28647002,"2015-05-18 08:40:42","interpolated",340107.228805753,4642294.17021939,17
28647002,"2015-05-18 11:40:42","interpolated",340179.496628233,4642192.73512461,17
28647002,"2015-05-18 14:40:42","interpolated",340251.765749119,4642091.30200094,17
28647002,"2015-05-18 17:40:42","interpolated",340324.035847878,4641989.87129804,17
28647002,"2015-05-18 20:40:42","interpolated",340396.308074323,4641888.44140198,17
28647002,"2015-05-18 23:40:42","interpolated",340468.582428388,4641787.01231276,17
28647002,"2015-05-19 02:40:42","interpolated",340540.858910016,4641685.58403037,17
28647002,"2015-05-19 05:40:42","interpolated",340613.137519153,4641584.15655482,17
28647002,"2015-05-19 08:40:42","interpolated",340685.416565506,4641482.73225785,17
28647002,"2015-05-19 11:40:42","interpolated",340757.697449836,4641381.30917362,17
28647002,"2015-05-19 14:40:42","interpolated",340829.980461398,4641279.88689616,17
28647002,"2015-05-19 17:40:42","interpolated",340902.265600114,4641178.46542549,17
28647002,"2015-05-19 20:40:42","interpolated",340974.552865942,4641077.04476158,17
28647002,"2015-05-19 23:40:42","interpolated",341046.841687754,4640975.62570562,17
28647002,"2015-05-20 02:40:42","interpolated",341119.131227919,4640874.20943251,17
28647002,"2015-05-20 05:40:42","interpolated",341191.422894916,4640772.79396613,17
28647002,"2015-05-20 08:40:42","interpolated",341263.716688678,4640671.37930645,17
28647002,"2015-05-20 11:40:42","interpolated",341336.01260915,4640569.96545347,17
28647002,"2015-05-20 14:40:42","interpolated",341408.310656276,4640468.5524072,17
28647002,"2015-05-20 17:40:42","interpolated",341480.609398728,4640367.14217516,17
28647002,"2015-05-20 20:40:42","interpolated",341552.909719108,4640265.73351914,17
28647002,"2015-05-20 23:40:42","interpolated",341625.212165864,4640164.32566975,17
28647002,"2015-05-21 02:40:42","interpolated",341697.516738924,4640062.91862701,17
28647002,"2015-05-21 05:40:42","interpolated",341769.823438245,4639961.5123909,17
28647002,"2015-05-21 08:40:42","interpolated",341842.131952401,4639860.10739806,17
28647002,"2015-05-21 11:40:42","interpolated",341914.440924123,4639758.70555169,17
28647002,"2015-05-21 14:40:42","interpolated",341986.752021814,4639657.3045119,17
28647002,"2015-05-21 17:40:42","interpolated",342059.065245416,4639555.90427868,17
28647002,"2015-05-21 20:40:42","interpolated",342131.380594881,4639454.50485203,17
28647002,"2015-05-21 23:40:42","interpolated",342203.698070138,4639353.10623195,17
28647002,"2015-05-22 02:40:42","interpolated",342276.016500105,4639251.71006029,17
28647002,"2015-05-22 05:40:42","interpolated",342348.336246688,4639150.31582939,17
28647002,"2015-05-22 08:40:42","interpolated",342420.658118792,4639048.92240498,17
28647002,"2015-05-22 11:40:42","interpolated",342492.982116344,4638947.52978709,17
28647002,"2015-05-22 14:40:42","interpolated",342565.308239298,4638846.1379757,17
28647002,"2015-05-22 17:40:42","interpolated",342637.636437225,4638744.74704142,17
28647002,"2015-05-22 20:40:42","interpolated",342709.964830649,4638643.3596187,17
28647002,"2015-05-22 23:40:42","interpolated",342782.295349195,4638541.9730024,17
28647002,"2015-05-23 02:40:42","interpolated",342854.627992794,4638440.58719256,17
28647002,"2015-05-23 05:40:42","interpolated",342926.962761393,4638339.20218916,17
28647002,"2015-05-23 08:40:42","interpolated",342999.299654947,4638237.81799218,17
28647002,"2015-05-23 11:40:42","interpolated",343071.637763849,4638136.43587633,17
28647002,"2015-05-23 14:40:42","interpolated",343143.97692679,4638035.05606745,17
28647002,"2015-05-23 17:40:42","interpolated",343216.318214392,4637933.67706494,17
28647002,"2015-05-23 20:40:42","interpolated",343288.661626598,4637832.29886881,17
28647002,"2015-05-23 23:40:42","interpolated",343361.007163342,4637730.92147905,17
28647002,"2015-05-24 02:40:42","interpolated",343433.354824585,4637629.54489565,17
28647002,"2015-05-24 05:40:42","interpolated",343505.702841747,4637528.17159658,17
28647002,"2015-05-24 08:40:42","interpolated",343578.052771297,4637426.79940072,17
28647002,"2015-05-24 11:40:42","interpolated",343650.404825058,4637325.42801114,17
28647002,"2015-05-24 14:40:42","interpolated",343722.759002962,4637224.05742789,17
28647002,"2015-05-24 17:40:42","interpolated",343795.115304957,4637122.68765093,17
28647002,"2015-05-24 20:40:42","interpolated",343867.473084228,4637021.31958631,17
28647002,"2015-05-24 23:40:42","interpolated",343939.831653684,4636919.95419636,17
28647002,"2015-05-25 02:40:42","interpolated",344012.192346946,4636818.58961266,17
28647002,"2015-05-25 05:40:42","interpolated",344084.555163959,4636717.22583519,17
28647002,"2015-05-25 08:40:42","interpolated",344156.920104667,4636615.86286395,17
28647002,"2015-05-25 11:40:42","interpolated",344229.287169004,4636514.50069896,17
28647002,"2015-05-25 14:40:42","interpolated",344301.654851716,4636413.14144837,17
28647002,"2015-05-25 17:40:42","interpolated",344374.024182431,4636311.78366982,17
28647002,"2015-05-25 20:40:42","interpolated",344446.395636507,4636210.42669744,17
28647002,"2015-05-25 23:40:42","interpolated",344518.76921388,4636109.07053122,17
28647002,"2015-05-26 02:40:42","interpolated",344591.144914491,4636007.71517117,17
28647002,"2015-05-26 05:40:42","interpolated",344663.522355557,4635906.36115322,17
28647002,"2015-05-26 08:40:42","interpolated",344735.900321695,4635805.01017911,17
28647002,"2015-05-26 11:40:42","interpolated",344808.280410787,4635703.6600111,17
28647002,"2015-05-26 14:40:42","interpolated",344880.662622778,4635602.31064919,17
28647002,"2015-05-26 17:40:42","interpolated",344953.0469576,4635500.9620934,17
28647002,"2015-05-26 20:40:42","interpolated",345025.433415216,4635399.61434369,17
28647002,"2015-05-26 23:40:42","interpolated",345097.820754905,4635298.269137,17
28647002,"2015-05-27 02:40:42","interpolated",345170.209476967,4635196.92577266,17
28647002,"2015-05-27 05:40:42","interpolated",345242.600321528,4635095.58321436,17
28647002,"2015-05-27 08:40:42","interpolated",345314.993288532,4634994.24146209,17
28647002,"2015-05-27 11:40:42","interpolated",345387.388377924,4634892.90051585,17
28647002,"2015-05-27 14:40:42","interpolated",345457.871433985,4634790.57833745,17
28647002,"2015-05-27 17:40:42","interpolated",345497.974896655,4634672.66983799,17
28647002,"2015-05-27 20:40:42","interpolated",345538.079811399,4634554.76162072,17
28647002,"2015-05-27 23:40:42","interpolated",345578.186178172,4634436.85368561,17
28647002,"2015-05-28 02:40:42","interpolated",345618.293996933,4634318.9460327,17
28647002,"2015-05-28 05:40:42","detection",345668.664789298,4634170.87407163,17
28647002,"2015-05-28 08:40:42","interpolated",345668.664789298,4634170.87407163,17
28647002,"2015-05-28 11:40:42","interpolated",345668.664789298,4634170.87407163,17
28647002,"2015-05-28 14:40:42","interpolated",345668.664789298,4634170.87407163,17
28647002,"2015-05-28 17:40:42","interpolated",345668.664789298,4634170.87407163,17
28647002,"2015-05-28 20:40:42","interpolated",345668.664789298,4634170.87407163,17
28647002,"2015-05-28 23:40:42","interpolated",345668.664789298,4634170.87407163,17
28647002,"2015-05-29 02:40:42","detection",345668.664789298,4634170.87407163,17
28647002,"2015-05-29 05:40:42","detection",345668.664789298,4634170.87407163,17
28647002,"2015-05-29 08:40:42","interpolated",345737.572456728,4634210.91227486,17
28647002,"2015-05-29 11:40:42","interpolated",346256.155348836,4634512.26586992,17
28647002,"2015-05-29 14:40:42","interpolated",346772.855776373,4634816.68182503,17
28647002,"2015-05-29 17:40:42","interpolated",347278.462282617,4635139.32339183,17
28647002,"2015-05-29 20:40:42","interpolated",347784.035270017,4635462.00800369,17
28647002,"2015-05-29 23:40:42","interpolated",348289.575967803,4635784.73645358,17
28647002,"2015-05-30 02:40:42","interpolated",348795.092194461,4636107.51374276,17
28647002,"2015-05-30 05:40:42","interpolated",349300.571028468,4636430.33162985,17
28647002,"2015-05-30 08:40:42","interpolated",349806.02650648,4636753.19908854,17
28647002,"2015-05-30 11:40:42","interpolated",350311.448550707,4637076.1096916,17
28647002,"2015-05-30 14:40:42","interpolated",350816.838162758,4637399.06408733,17
28647002,"2015-05-30 17:40:42","interpolated",351322.203396703,4637722.06743256,17
28647002,"2015-05-30 20:40:42","interpolated",351827.531216063,4638045.11140424,17
28647002,"2015-05-30 23:40:42","interpolated",352332.835523071,4638368.20489905,17
28647002,"2015-05-31 02:40:42","interpolated",352884.002756743,4638528.13009092,17
28647002,"2015-05-31 05:40:42","interpolated",353483.637479573,4638515.76187338,17
28647002,"2015-05-31 08:40:42","interpolated",354083.271945617,4638503.44420644,17
28647002,"2015-05-31 11:40:42","interpolated",354682.906155936,4638491.17708964,17
28647002,"2015-05-31 14:40:42","interpolated",355282.540111561,4638478.96052251,17
28647002,"2015-05-31 17:40:42","interpolated",355882.173813527,4638466.79450461,17
28647002,"2015-05-31 20:40:42","interpolated",356481.807262896,4638454.67903547,17
28647002,"2015-05-31 23:40:42","interpolated",357081.440460702,4638442.61411466,17
28647002,"2015-06-01 02:40:42","interpolated",357681.073407977,4638430.59974171,17
28647002,"2015-06-01 05:40:42","interpolated",358280.706105775,4638418.63591618,17
28647002,"2015-06-01 08:40:42","interpolated",358880.338555146,4638406.72263762,17
28647002,"2015-06-01 11:40:42","interpolated",359479.970757129,4638394.85990559,17
28647002,"2015-06-01 14:40:42","interpolated",360079.602712754,4638383.04771965,17
28647002,"2015-06-01 17:40:42","interpolated",360679.234423084,4638371.28607936,17
28647002,"2015-06-01 20:40:42","interpolated",361278.865889153,4638359.57498427,17
28647002,"2015-06-01 23:40:42","interpolated",361878.497112006,4638347.91443396,17
28647002,"2015-06-02 02:40:42","interpolated",362478.12809268,4638336.30442797,17
28647002,"2015-06-02 05:40:42","interpolated",363077.758832232,4638324.7449659,17
28647002,"2015-06-02 08:40:42","interpolated",363677.3893317,4638313.23604729,17
